epoch,train_loss,val_mae,val_corr,lr,epoch_time_s,is_best
1,29.613417,30.1564,0.109501,1.00e-05,17.9,1
2,29.101009,29.7336,0.382353,1.00e-05,16.9,1
3,28.767217,30.0864,0.564484,1.00e-05,17.0,0
4,28.392131,28.8201,0.394265,1.00e-05,17.4,1
5,27.917377,28.2999,0.589278,1.00e-05,17.6,1
6,27.585571,28.5871,0.717765,1.00e-05,17.6,0
7,26.855940,27.6289,0.513056,1.00e-05,17.9,1
8,25.912009,28.6955,0.334916,1.00e-05,18.0,0
