2026-04-11 14:50:43 | Args: {'train_csv': '/projectnb/medaihack/ABPET/data/train.csv', 'val_csv': '/projectnb/medaihack/ABPET/data/val.csv', 'epochs': 100, 'batch_size': 2, 'lr': 2e-05, 'num_workers': 4, 'resnet_depth': 18, 'embed_dim': 64, 'dropout': 0.5, 'checkpoint_dir': 'checkpoints', 'cache': False, 'loss': 'mae', 'patience': 15, 'max_grad_norm': 1.0, 'scheduler': 'plateau', 'lr_factor': 0.5, 'lr_patience': 2, 'lr_cooldown': 0, 'min_lr': 1e-06, 'compile': False, 'log_dir': 'logs', 'results_dir': 'results'}
2026-04-11 14:50:43 | Device: cuda
2026-04-11 14:50:44 | Model parameters: 33,324,993
2026-04-11 14:50:44 | ResNet depth: 18
2026-04-11 14:51:04 | Epoch   1/100 | Loss: 29.0757 | MAE: 29.48 CL | r: 0.2957 | LR: 2.00e-05 | 18.3s | ES patience: 0/15 [*]
2026-04-11 15:05:46 | Epoch  50/100 | Loss: 4.8317 | MAE: 9.52 CL | r: 0.9470 | LR: 1.00e-06 | 17.9s | ES patience: 8/15
2026-04-11 15:06:05 | Epoch  51/100 | Loss: 4.8763 | MAE: 9.59 CL | r: 0.9465 | LR: 1.00e-06 | 18.1s | ES patience: 9/15
2026-04-11 15:06:22 | Epoch  52/100 | Loss: 4.9606 | MAE: 9.72 CL | r: 0.9471 | LR: 1.00e-06 | 17.9s | ES patience: 10/15
2026-04-11 15:06:40 | Epoch  53/100 | Loss: 4.6986 | MAE: 9.68 CL | r: 0.9465 | LR: 1.00e-06 | 18.0s | ES patience: 11/15
2026-04-11 15:06:58 | Epoch  54/100 | Loss: 4.8367 | MAE: 9.55 CL | r: 0.9476 | LR: 1.00e-06 | 17.8s | ES patience: 12/15
2026-04-11 15:07:16 | Epoch  55/100 | Loss: 4.9172 | MAE: 9.59 CL | r: 0.9464 | LR: 1.00e-06 | 18.2s | ES patience: 13/15
2026-04-11 15:07:34 | Epoch  56/100 | Loss: 4.9720 | MAE: 9.85 CL | r: 0.9477 | LR: 1.00e-06 | 17.8s | ES patience: 14/15
2026-04-11 15:07:52 | Epoch  57/100 | Loss: 4.7228 | MAE: 9.58 CL | r: 0.9438 | LR: 1.00e-06 | 17.8s | ES patience: 15/15
2026-04-11 15:07:52 | Early stopping: no improvement for 15 epochs
2026-04-11 15:07:52 | Best validation MAE: 9.52 centiloid units
2026-04-11 15:07:52 | Model saved to checkpoints/best_model.pt
2026-04-11 15:07:52 | Metrics: results/metrics_20260411_145043.csv
2026-04-11 15:07:52 | Val report: results/val_report_20260411_145043.csv
2026-04-11 15:07:52 | Plots: results/curves_20260411_145043.png
